name,source,postalcode,layer,lat,lon
PH,geonames2d,71,postalcode,8.432,122.9099
PH,geonames2d,72,postalcode,9.2942,123.3945
PH,geonames2d,73,postalcode,6.5886,122.0189
PH,geonames2d,74,postalcode,6.4373,121.0752
PH,geonames2d,75,postalcode,5.255,119.8488
PH,geonames2d,80,postalcode,6.4892,125.4394
PH,geonames2d,81,postalcode,7.4943,125.8982
PH,geonames2d,82,postalcode,9.6825,124.4713
PH,geonames2d,83,postalcode,9.2256,125.6989
PH,geonames2d,84,postalcode,10.1619,125.024
PH,geonames2d,85,postalcode,8.3327,125.8751
PH,geonames2d,86,postalcode,10.1608,124.8182
PH,geonames2d,87,postalcode,8.0635,124.9181
PH,geonames2d,90,postalcode,8.7649,124.6038
PH,geonames2d,91,postalcode,9.8213,124.7299
PH,geonames2d,92,postalcode,8.3969,123.8472
PH,geonames2d,93,postalcode,7.9891,124.2147
PH,geonames2d,94,postalcode,7.5014,124.7652
PH,geonames2d,95,postalcode,6.2575,124.96
PH,geonames2d,96,postalcode,7.1431,124.2762
PH,geonames2d,97,postalcode,7.8538,124.2661
PH,geonames2d,98,postalcode,6.5913,124.5729
PK,geonames2d,10,postalcode,32.2443,72.8269
PK,geonames2d,11,postalcode,33.3306,73.0694
PK,geonames2d,12,postalcode,31.9077,71.546
PK,geonames2d,13,postalcode,33.7944,73.343
PK,geonames2d,14,postalcode,35.0637,74.448
PK,geonames2d,15,postalcode,34.1421,73.176
PK,geonames2d,16,postalcode,34.1244,74.0533
PK,geonames2d,17,postalcode,34.6579,72.0592
PK,geonames2d,18,postalcode,34.0937,71.6075
PK,geonames2d,19,postalcode,34.7579,72.4662
PK,geonames2d,20,postalcode,34.7458,73.3333
PK,geonames2d,21,postalcode,33.8914,72.6057
PK,geonames2d,22,postalcode,33.4182,72.6619
PK,geonames2d,23,postalcode,33.7972,71.8178
PK,geonames2d,24,postalcode,33.4679,71.3762
PK,geonames2d,25,postalcode,33.8644,71.733
PK,geonames2d,26,postalcode,33.1163,70.6664
PK,geonames2d,27,postalcode,33.2801,71.0722
PK,geonames2d,28,postalcode,32.6633,70.6443
PK,geonames2d,29,postalcode,31.3442,70.5179
PK,geonames2d,30,postalcode,31.8744,71.2494
PK,geonames2d,31,postalcode,31.2978,71.7937
PK,geonames2d,32,postalcode,30.2157,70.5114
PK,geonames2d,33,postalcode,29.304,70.4167
PK,geonames2d,34,postalcode,29.909,70.8772
PK,geonames2d,35,postalcode,31.2567,72.3375
PK,geonames2d,36,postalcode,30.8491,72.6013
PK,geonames2d,37,postalcode,30.9564,72.2278
PK,geonames2d,38,postalcode,31.8465,73.1631
PK,geonames2d,39,postalcode,31.9329,73.4158
PK,geonames2d,40,postalcode,31.9686,72.4307
PK,geonames2d,41,postalcode,32.2252,72.1925
PK,geonames2d,42,postalcode,31.9932,71.6502
PK,geonames2d,43,postalcode,33.2162,72.2373
PK,geonames2d,44,postalcode,33.7235,73.0648
PK,geonames2d,45,postalcode,32.9471,72.9714
PK,geonames2d,46,postalcode,33.4405,72.8542
PK,geonames2d,47,postalcode,33.0268,72.9333
PK,geonames2d,48,postalcode,32.4801,72.472
PK,geonames2d,49,postalcode,32.671,73.0153
PK,geonames2d,50,postalcode,32.3766,73.5724
PK,geonames2d,51,postalcode,32.1484,74.149
PK,geonames2d,52,postalcode,32.1653,73.8714
PK,geonames2d,53,postalcode,31.4749,73.8085
PK,geonames2d,54,postalcode,31.502,74.3752
PK,geonames2d,55,postalcode,31.223,73.9831
PK,geonames2d,56,postalcode,30.7934,73.4771
PK,geonames2d,57,postalcode,30.47,72.6832
PK,geonames2d,58,postalcode,30.4559,72.1146
PK,geonames2d,59,postalcode,29.9977,71.7203
PK,geonames2d,60,postalcode,30.1507,71.5263
PK,geonames2d,61,postalcode,30.2058,72.4102
PK,geonames2d,62,postalcode,29.9245,72.5941
PK,geonames2d,63,postalcode,29.4296,71.3149
PK,geonames2d,64,postalcode,28.3669,70.2043
PK,geonames2d,65,postalcode,27.8637,69.2773
PK,geonames2d,66,postalcode,27.75,68.9462
PK,geonames2d,67,postalcode,27.2184,68.6158
PK,geonames2d,68,postalcode,26.6857,69.4137
PK,geonames2d,69,postalcode,26.889,69.6183
PK,geonames2d,70,postalcode,26.2279,68.803
PK,geonames2d,71,postalcode,27.698,69.0776
PK,geonames2d,72,postalcode,25.9792,69.2011
PK,geonames2d,73,postalcode,25.6164,68.2802
PK,geonames2d,76,postalcode,27.2254,68.5299
PK,geonames2d,77,postalcode,28.1099,68.8013
PK,geonames2d,78,postalcode,28.0622,68.9201
PK,geonames2d,79,postalcode,28.3163,69.404
PK,geonames2d,80,postalcode,28.5557,68.3661
PK,geonames2d,81,postalcode,29.0722,67.7988
PK,geonames2d,82,postalcode,28.031,65.8633
PK,geonames2d,83,postalcode,29.9,69.25
PK,geonames2d,84,postalcode,30.6665,69.1607
PK,geonames2d,85,postalcode,31.3601,68.7052
PK,geonames2d,86,postalcode,29.6722,66.452
PK,geonames2d,87,postalcode,30.23,67.3765
PK,geonames2d,88,postalcode,29.2433,66.6409
PK,geonames2d,89,postalcode,28.3529,66.8628
PK,geonames2d,90,postalcode,25.5651,66.9089
PK,geonames2d,91,postalcode,25.1875,63.3116
PK,geonames2d,92,postalcode,26.1609,62.6006
PK,geonames2d,93,postalcode,28.6792,65.8354
PK,geonames2d,94,postalcode,29.0564,65.4161
PK,geonames2d,95,postalcode,29.0979,64.3793
PK,geonames2d,96,postalcode,29.8456,67.9565
PK,geonames2d,97,postalcode,30.3756,69.3452
PL,geonames2d,56,postalcode,51.456,17.0316
PL,geonames2d,59,postalcode,51.2243,15.8257
PL,geonames2d,79,postalcode,52.3199,15.0397
PL,geonames2d,52,postalcode,51.0639,17.0132
PL,geonames2d,58,postalcode,50.8186,16.3284
PL,geonames2d,67,postalcode,51.7487,15.9226
PL,geonames2d,54,postalcode,51.1284,16.9287
PL,geonames2d,57,postalcode,50.5991,16.9169
PL,geonames2d,50,postalcode,51.1026,17.0402
PL,geonames2d,55,postalcode,51.137,16.9207
PL,geonames2d,51,postalcode,51.1379,17.081
PL,geonames2d,36,postalcode,49.9901,21.988
PL,geonames2d,53,postalcode,51.0938,17.0075
PL,geonames2d,69,postalcode,52.3659,14.9359
PL,geonames2d,74,postalcode,53.0008,14.7407
PL,geonames2d,98,postalcode,51.4486,18.7198
PL,geonames2d,25,postalcode,50.8683,20.6093
PL,geonames2d,05,postalcode,52.1564,21.0707
PL,geonames2d,87,postalcode,52.8736,19.0835
PL,geonames2d,37,postalcode,50.1378,22.5622
PL,geonames2d,00,postalcode,52.2288,21.0069
PL,geonames2d,68,postalcode,51.6533,15.0527
PL,geonames2d,76,postalcode,54.3096,16.7244
PL,geonames2d,85,postalcode,53.1409,18.0005
PL,geonames2d,86,postalcode,53.3722,18.3918
PL,geonames2d,89,postalcode,53.4639,17.6659
PL,geonames2d,80,postalcode,54.3665,18.6161
PL,geonames2d,88,postalcode,52.7338,18.2152
PL,geonames2d,82,postalcode,53.9823,19.1826
PL,geonames2d,83,postalcode,54.0998,18.2336
PL,geonames2d,78,postalcode,53.7141,16.1083
PL,geonames2d,84,postalcode,54.6153,18.0142
PL,geonames2d,97,postalcode,51.3316,19.6652
PL,geonames2d,99,postalcode,52.0951,19.3311
PL,geonames2d,91,postalcode,51.7963,19.4396
PL,geonames2d,92,postalcode,51.7683,19.5621
PL,geonames2d,95,postalcode,51.8052,19.5165
PL,geonames2d,26,postalcode,51.2736,20.814
PL,geonames2d,96,postalcode,52.0005,20.3294
PL,geonames2d,90,postalcode,51.7665,19.4602
PL,geonames2d,93,postalcode,51.725,19.4734
PL,geonames2d,94,postalcode,51.7622,19.3887
PL,geonames2d,21,postalcode,51.6671,22.7804
PL,geonames2d,23,postalcode,50.789,22.4698
PL,geonames2d,22,postalcode,50.8847,23.4214
PL,geonames2d,33,postalcode,49.8314,20.8337
PL,geonames2d,20,postalcode,51.2327,22.5393
PL,geonames2d,24,postalcode,51.2359,22.0529
PL,geonames2d,08,postalcode,52.1041,22.1403
PL,geonames2d,66,postalcode,52.3864,15.3831
PL,geonames2d,06,postalcode,52.9363,20.7875
PL,geonames2d,63,postalcode,51.7898,17.4828
PL,geonames2d,65,postalcode,51.9365,15.5088
PL,geonames2d,30,postalcode,50.0374,19.9564
PL,geonames2d,31,postalcode,50.0815,19.9695
PL,geonames2d,32,postalcode,50.102,20.06
PL,geonames2d,35,postalcode,50.033,21.9834
PL,geonames2d,03,postalcode,52.2708,21.0403
PL,geonames2d,38,postalcode,49.5924,21.8223
PL,geonames2d,39,postalcode,50.1824,21.4706
PL,geonames2d,34,postalcode,49.6632,19.8641
PL,geonames2d,42,postalcode,50.6997,19.1812
PL,geonames2d,04,postalcode,52.2152,21.143
PL,geonames2d,41,postalcode,50.3502,18.8684
PL,geonames2d,44,postalcode,50.1869,18.5219
PL,geonames2d,28,postalcode,50.498,20.6745
PL,geonames2d,09,postalcode,52.6535,19.9195
PL,geonames2d,27,postalcode,50.9181,21.4657
PL,geonames2d,07,postalcode,52.7646,21.7406
PL,geonames2d,18,postalcode,53.0701,22.3608
PL,geonames2d,10,postalcode,53.7695,20.4898
PL,geonames2d,60,postalcode,52.4084,16.8993
PL,geonames2d,01,postalcode,52.2588,20.9437
PL,geonames2d,02,postalcode,52.1879,20.9944
PL,geonames2d,49,postalcode,50.7705,17.5462
PL,geonames2d,47,postalcode,50.3794,18.0613
PL,geonames2d,48,postalcode,50.3593,17.5584
PL,geonames2d,46,postalcode,50.9291,18.1097
PL,geonames2d,45,postalcode,50.6595,17.9496
PL,geonames2d,16,postalcode,53.6432,23.1872
PL,geonames2d,15,postalcode,53.131,23.1582
PL,geonames2d,19,postalcode,53.7958,22.4697
PL,geonames2d,17,postalcode,52.6662,23.1207
PL,geonames2d,77,postalcode,53.9059,17.2159
PL,geonames2d,11,postalcode,54.0059,21.0577
PL,geonames2d,81,postalcode,54.5026,18.5055
PL,geonames2d,14,postalcode,53.8684,19.804
PL,geonames2d,40,postalcode,50.2505,19.007
PL,geonames2d,43,postalcode,49.8996,18.914
PL,geonames2d,12,postalcode,53.5997,21.4183
PL,geonames2d,29,postalcode,50.8304,19.9722
PL,geonames2d,13,postalcode,53.3366,20.1334
PL,geonames2d,64,postalcode,52.5119,16.4891
PL,geonames2d,61,postalcode,52.3984,16.9396
PL,geonames2d,62,postalcode,52.2909,17.907
PL,geonames2d,73,postalcode,53.2965,15.4222
PL,geonames2d,70,postalcode,53.4122,14.5783
PL,geonames2d,72,postalcode,53.7674,14.9555
PL,geonames2d,75,postalcode,54.1908,16.1874
PL,geonames2d,71,postalcode,53.4518,14.5365
PM,geonames2d,97,postalcode,46.9392,-56.2767
PR,geonames2d,00,postalcode,18.3021,-66.3255
PT,geonames2d,37,postalcode,40.7647,-8.4562
PT,geonames2d,38,postalcode,40.727,-8.6177
PT,geonames2d,45,postalcode,41.114,-8.4366
PT,geonames2d,30,postalcode,40.25,-8.5557
PT,geonames2d,76,postalcode,37.6917,-8.4849
PT,geonames2d,77,postalcode,37.5863,-7.9549
PT,geonames2d,79,postalcode,38.1748,-7.9985
PT,geonames2d,72,postalcode,38.4244,-7.4884
PT,geonames2d,78,postalcode,38.0376,-7.6169
PT,geonames2d,47,postalcode,41.4726,-8.4903
PT,geonames2d,49,postalcode,41.8451,-8.603
PT,geonames2d,48,postalcode,41.4608,-8.2396
PT,geonames2d,46,postalcode,41.2141,-8.1509
PT,geonames2d,53,postalcode,41.6083,-6.9757
PT,geonames2d,51,postalcode,41.1036,-7.4027
PT,geonames2d,52,postalcode,41.4558,-6.4919
PT,geonames2d,62,postalcode,40.2811,-7.5607
PT,geonames2d,60,postalcode,39.8627,-7.4032
PT,geonames2d,61,postalcode,39.8017,-7.9946
PT,geonames2d,63,postalcode,40.5353,-7.1848
PT,geonames2d,33,postalcode,40.1935,-8.0926
PT,geonames2d,31,postalcode,40.0039,-8.6323
PT,geonames2d,32,postalcode,39.9895,-8.3184
PT,geonames2d,34,postalcode,40.4182,-7.9986
PT,geonames2d,70,postalcode,38.6021,-8.0267
PT,geonames2d,71,postalcode,38.7961,-7.5284
PT,geonames2d,74,postalcode,39.1063,-7.8254
PT,geonames2d,29,postalcode,38.5388,-8.9518
PT,geonames2d,82,postalcode,37.104,-8.2499
PT,geonames2d,89,postalcode,37.2757,-7.518
PT,geonames2d,86,postalcode,37.1364,-8.764
PT,geonames2d,80,postalcode,37.0326,-7.9299
PT,geonames2d,84,postalcode,37.1317,-8.4711
PT,geonames2d,81,postalcode,37.1345,-8.0469
PT,geonames2d,85,postalcode,37.2066,-8.5634
PT,geonames2d,87,postalcode,37.0367,-7.8282
PT,geonames2d,83,postalcode,37.2052,-8.3568
PT,geonames2d,88,postalcode,37.156,-7.6745
PT,geonames2d,93,postalcode,32.7087,-17.0903
PT,geonames2d,90,postalcode,32.6364,-16.9025
PT,geonames2d,92,postalcode,32.7526,-16.9031
PT,geonames2d,91,postalcode,32.6764,-16.8194
PT,geonames2d,94,postalcode,33.0602,-16.3341
PT,geonames2d,35,postalcode,40.6587,-7.853
PT,geonames2d,64,postalcode,40.8118,-7.2117
PT,geonames2d,36,postalcode,40.8737,-7.8574
PT,geonames2d,24,postalcode,39.6934,-8.8151
PT,geonames2d,25,postalcode,39.232,-9.2138
PT,geonames2d,26,postalcode,38.8431,-9.1862
PT,geonames2d,20,postalcode,39.2394,-8.7617
PT,geonames2d,27,postalcode,38.7502,-9.3308
PT,geonames2d,10,postalcode,38.7167,-9.1333
PT,geonames2d,11,postalcode,38.7167,-9.1333
PT,geonames2d,12,postalcode,38.7167,-9.1333
PT,geonames2d,13,postalcode,38.7167,-9.1333
PT,geonames2d,14,postalcode,38.711,-9.177
PT,geonames2d,15,postalcode,38.7167,-9.1333
PT,geonames2d,16,postalcode,38.7595,-9.1796
PT,geonames2d,17,postalcode,38.7167,-9.1333
PT,geonames2d,18,postalcode,38.7302,-9.1266
PT,geonames2d,19,postalcode,38.7167,-9.1333
PT,geonames2d,73,postalcode,39.1822,-7.3108
PT,geonames2d,50,postalcode,41.2582,-7.7009
PT,geonames2d,44,postalcode,41.2105,-8.6243
PT,geonames2d,40,postalcode,41.1496,-8.611
PT,geonames2d,41,postalcode,41.1496,-8.611
PT,geonames2d,42,postalcode,41.1496,-8.611
PT,geonames2d,43,postalcode,41.1496,-8.611
PT,geonames2d,22,postalcode,39.515,-8.2529
PT,geonames2d,23,postalcode,39.5182,-8.5171
PT,geonames2d,21,postalcode,39.0695,-8.634
PT,geonames2d,28,postalcode,38.6464,-9.0958
PT,geonames2d,75,postalcode,38.0706,-8.6047
PT,geonames2d,54,postalcode,41.6847,-7.5245
PT,geonames2d,95,postalcode,37.6574,-25.5832
PT,geonames2d,96,postalcode,37.7859,-25.3816
PT,geonames2d,97,postalcode,38.7017,-27.175
PT,geonames2d,98,postalcode,38.6466,-28.1182
PT,geonames2d,99,postalcode,38.7201,-29.053
PW,geonames2d,96,postalcode,7.2257,134.3622
RE,geonames2d,97,postalcode,-21.0337,55.4424
RO,geonames2d,51,postalcode,46.2047,23.3886
RO,geonames2d,31,postalcode,46.223,21.5588
RO,geonames2d,11,postalcode,44.9148,24.8528
RO,geonames2d,60,postalcode,46.4637,26.9024
RO,geonames2d,41,postalcode,46.9882,22.0857
RO,geonames2d,42,postalcode,47.1367,24.4355
RO,geonames2d,71,postalcode,47.8141,26.733
RO,geonames2d,81,postalcode,45.2229,27.8806
RO,geonames2d,50,postalcode,45.7103,25.4387
RO,geonames2d,01,postalcode,44.4914,26.0602
RO,geonames2d,02,postalcode,44.418,26.1691
RO,geonames2d,03,postalcode,44.418,26.1691
RO,geonames2d,04,postalcode,44.3819,26.1227
RO,geonames2d,05,postalcode,44.4022,26.0624
RO,geonames2d,06,postalcode,44.4378,26.0174
RO,geonames2d,12,postalcode,45.2394,26.7339
RO,geonames2d,32,postalcode,45.1777,21.9792
RO,geonames2d,40,postalcode,46.7723,23.6359
RO,geonames2d,90,postalcode,44.1827,28.4913
RO,geonames2d,52,postalcode,45.8955,25.89
RO,geonames2d,13,postalcode,44.8699,25.4833
RO,geonames2d,20,postalcode,44.299,23.7414
RO,geonames2d,80,postalcode,45.5575,27.9507
RO,geonames2d,21,postalcode,44.9506,23.3407
RO,geonames2d,53,postalcode,46.4449,25.5432
RO,geonames2d,33,postalcode,45.7949,22.927
RO,geonames2d,92,postalcode,44.6139,27.1402
RO,geonames2d,70,postalcode,47.175,27.4665
RO,geonames2d,43,postalcode,47.6327,23.6328
RO,geonames2d,22,postalcode,44.6378,22.8056
RO,geonames2d,54,postalcode,46.5579,24.5547
RO,geonames2d,61,postalcode,46.951,26.5482
RO,geonames2d,23,postalcode,44.3938,24.3989
RO,geonames2d,10,postalcode,45.0075,26.0369
RO,geonames2d,45,postalcode,47.2027,23.1192
RO,geonames2d,44,postalcode,47.748,22.8784
RO,geonames2d,55,postalcode,45.9098,24.2397
RO,geonames2d,72,postalcode,47.599,26.0547
RO,geonames2d,14,postalcode,44.0691,25.2172
RO,geonames2d,30,postalcode,45.7474,21.3397
RO,geonames2d,82,postalcode,45.108,28.7465
RO,geonames2d,73,postalcode,46.5146,27.7039
RO,geonames2d,24,postalcode,45.0263,24.2468
RO,geonames2d,62,postalcode,45.7622,27.0692
RO,geonames2d,91,postalcode,44.2846,27.0289
RO,geonames2d,08,postalcode,43.9694,25.9387
RO,geonames2d,07,postalcode,44.5164,26.1378
RU,geonames2d,38,postalcode,44.4325,41.5592
RU,geonames2d,64,postalcode,55.4751,72.1253
RU,geonames2d,65,postalcode,53.6348,84.2845
RU,geonames2d,67,postalcode,54.781,121.2957
RU,geonames2d,16,postalcode,61.2342,44.7668
RU,geonames2d,41,postalcode,50.7028,46.6954
RU,geonames2d,45,postalcode,54.5536,58.2844
RU,geonames2d,46,postalcode,52.3293,54.9514
RU,geonames2d,30,postalcode,52.471,37.7529
RU,geonames2d,24,postalcode,53.5238,35.8362
RU,geonames2d,90,postalcode,55.7858,37.6256
RU,geonames2d,36,postalcode,43.2727,45.3608
RU,geonames2d,42,postalcode,55.962,50.2596
RU,geonames2d,66,postalcode,55.3341,97.7868
RU,geonames2d,15,postalcode,57.6139,41.803
RU,geonames2d,23,postalcode,54.8764,25.8261
RU,geonames2d,35,postalcode,45.6205,41.3139
RU,geonames2d,18,postalcode,60.3,31.8184
RU,geonames2d,68,postalcode,54.0566,132.0521
RU,geonames2d,61,postalcode,58.0707,52.6548
RU,geonames2d,39,postalcode,52.5481,40.6433
RU,geonames2d,43,postalcode,54.0693,46.2804
RU,geonames2d,14,postalcode,55.6044,37.7657
RU,geonames2d,10,postalcode,55.7522,37.6156
RU,geonames2d,11,postalcode,55.7521,37.6152
RU,geonames2d,12,postalcode,55.7522,37.6156
RU,geonames2d,13,postalcode,55.7858,37.6256
RU,geonames2d,60,postalcode,55.828,44.2678
RU,geonames2d,17,postalcode,57.3839,34.7462
RU,geonames2d,63,postalcode,55.6128,81.4444
RU,geonames2d,44,postalcode,53.2618,47.4022
RU,geonames2d,69,postalcode,45.1699,134.059
RU,geonames2d,34,postalcode,48.0236,40.949
RU,geonames2d,19,postalcode,59.9238,30.1728
RU,geonames2d,21,postalcode,54.948,33.6334
RU,geonames2d,62,postalcode,58.2703,64.6856
RU,geonames2d,40,postalcode,49.8228,43.8141
SE,geonames2d,18,postalcode,59.4368,18.1281
SE,geonames2d,13,postalcode,59.2645,18.2622
SE,geonames2d,17,postalcode,59.3488,17.9705
SE,geonames2d,12,postalcode,59.2972,18.0342
SE,geonames2d,14,postalcode,59.178,17.919
SE,geonames2d,15,postalcode,59.1726,17.586
SE,geonames2d,10,postalcode,59.3327,18.0647
SE,geonames2d,11,postalcode,59.3326,18.0649
SE,geonames2d,16,postalcode,59.3446,17.8301
SE,geonames2d,76,postalcode,59.8264,18.6429
SE,geonames2d,19,postalcode,59.5153,17.8669
SE,geonames2d,89,postalcode,63.3067,18.5961
SE,geonames2d,91,postalcode,64.081,18.8764
SE,geonames2d,92,postalcode,64.694,18.5379
SE,geonames2d,93,postalcode,64.9326,20.3681
SE,geonames2d,83,postalcode,63.3068,14.6821
SE,geonames2d,90,postalcode,63.8282,20.2601
SE,geonames2d,96,postalcode,66.0482,21.1538
SE,geonames2d,98,postalcode,67.4809,20.9875
SE,geonames2d,95,postalcode,65.9681,23.1396
SE,geonames2d,94,postalcode,65.4034,21.3209
SE,geonames2d,97,postalcode,65.5842,22.1546
SE,geonames2d,74,postalcode,59.841,17.5383
SE,geonames2d,81,postalcode,60.598,16.9374
SE,geonames2d,75,postalcode,59.8585,17.6454
SE,geonames2d,64,postalcode,59.1562,16.6398
SE,geonames2d,61,postalcode,58.6473,16.5609
SE,geonames2d,63,postalcode,59.3639,16.5046
SE,geonames2d,59,postalcode,58.169,15.5892
SE,geonames2d,57,postalcode,57.5624,15.2832
SE,geonames2d,58,postalcode,58.4167,15.6167
SE,geonames2d,60,postalcode,58.5942,16.1826
SE,geonames2d,33,postalcode,57.2385,13.7561
SE,geonames2d,56,postalcode,57.7778,14.1434
SE,geonames2d,55,postalcode,57.7815,14.1562
SE,geonames2d,36,postalcode,56.7146,15.2194
SE,geonames2d,34,postalcode,56.7785,14.1981
SE,geonames2d,28,postalcode,56.2641,13.704
SE,geonames2d,35,postalcode,56.8729,14.8068
SE,geonames2d,38,postalcode,56.746,16.2433
SE,geonames2d,39,postalcode,56.6616,16.3616
SE,geonames2d,62,postalcode,57.5298,18.4432
SE,geonames2d,29,postalcode,56.0477,14.3185
SE,geonames2d,37,postalcode,56.1917,15.2733
SE,geonames2d,26,postalcode,56.1381,12.8685
SE,geonames2d,24,postalcode,55.7856,13.2961
SE,geonames2d,23,postalcode,55.5056,13.094
SE,geonames2d,27,postalcode,55.5197,13.9026
SE,geonames2d,25,postalcode,56.0431,12.6975
SE,geonames2d,20,postalcode,55.6057,13.0002
SE,geonames2d,21,postalcode,55.5974,12.9936
SE,geonames2d,22,postalcode,55.7028,13.1927
SE,geonames2d,31,postalcode,56.7997,12.864
SE,geonames2d,30,postalcode,56.676,12.8566
SE,geonames2d,43,postalcode,57.5393,12.0868
SE,geonames2d,51,postalcode,57.5808,12.9346
SE,geonames2d,42,postalcode,57.6766,11.9582
SE,geonames2d,44,postalcode,57.9158,12.2109
SE,geonames2d,47,postalcode,58.0913,11.6135
SE,geonames2d,45,postalcode,58.4909,11.5874
SE,geonames2d,66,postalcode,59.2353,12.9225
SE,geonames2d,46,postalcode,58.3201,12.3819
SE,geonames2d,54,postalcode,58.5503,14.0422
SE,geonames2d,52,postalcode,58.0355,13.5054
SE,geonames2d,53,postalcode,58.4311,13.2378
SE,geonames2d,40,postalcode,57.7072,11.9668
SE,geonames2d,41,postalcode,57.7072,11.9668
SE,geonames2d,50,postalcode,57.7227,12.941
SE,geonames2d,67,postalcode,59.6294,12.4045
SE,geonames2d,68,postalcode,59.7528,13.6809
SE,geonames2d,65,postalcode,59.38,13.5059
SE,geonames2d,71,postalcode,59.5386,15.056
SE,geonames2d,69,postalcode,59.1274,14.8052
SE,geonames2d,77,postalcode,60.1719,15.6483
SE,geonames2d,70,postalcode,59.27,15.2147
SE,geonames2d,73,postalcode,59.6992,16.0692
SE,geonames2d,72,postalcode,59.6162,16.5528
SE,geonames2d,78,postalcode,60.5231,15.08
SE,geonames2d,79,postalcode,60.8085,15.0982
SE,geonames2d,82,postalcode,61.5147,16.5987
SE,geonames2d,80,postalcode,60.6745,17.1417
SE,geonames2d,84,postalcode,62.4378,14.8627
SE,geonames2d,86,postalcode,62.4132,17.2954
SE,geonames2d,87,postalcode,62.7931,17.8799
SE,geonames2d,85,postalcode,62.3913,17.3063
SE,geonames2d,88,postalcode,63.2233,17.1427
SI,geonames2d,10,postalcode,46.0511,14.5051
SI,geonames2d,12,postalcode,46.0994,14.6939
SI,geonames2d,13,postalcode,45.8311,14.5316
SI,geonames2d,14,postalcode,46.1201,15.0626
SI,geonames2d,15,postalcode,46.0511,14.5051
SI,geonames2d,16,postalcode,46.0511,14.5051
SI,geonames2d,20,postalcode,46.5547,15.6467
SI,geonames2d,22,postalcode,46.496,15.8805
SI,geonames2d,23,postalcode,46.4877,15.3805
SI,geonames2d,25,postalcode,46.5547,15.6467
SI,geonames2d,26,postalcode,46.5547,15.6467
SI,geonames2d,30,postalcode,45.5916,14.1546
SI,geonames2d,32,postalcode,46.2128,15.4198
SI,geonames2d,33,postalcode,46.3069,14.9903
SI,geonames2d,35,postalcode,46.295,15.1853
SI,geonames2d,36,postalcode,46.2309,15.2604
SI,geonames2d,40,postalcode,46.2389,14.3556
SI,geonames2d,42,postalcode,46.3043,14.1812
SI,geonames2d,45,postalcode,46.2558,14.3364
SI,geonames2d,46,postalcode,46.2389,14.3556
SI,geonames2d,50,postalcode,45.9505,13.6431
SI,geonames2d,52,postalcode,46.0308,13.7526
SI,geonames2d,56,postalcode,45.956,13.6484
SI,geonames2d,60,postalcode,45.5505,13.7348
SI,geonames2d,62,postalcode,45.6321,14.0067
SI,geonames2d,63,postalcode,45.4955,13.6077
SI,geonames2d,65,postalcode,45.5469,13.7294
SI,geonames2d,66,postalcode,45.5469,13.7294
SI,geonames2d,80,postalcode,45.8329,15.1948
SI,geonames2d,82,postalcode,45.9475,15.3621
SI,geonames2d,83,postalcode,45.6882,15.1637
SI,geonames2d,85,postalcode,45.804,15.1689
SI,geonames2d,86,postalcode,45.804,15.1689
SI,geonames2d,90,postalcode,46.6599,16.1636
SI,geonames2d,92,postalcode,46.6797,16.1781
SI,geonames2d,95,postalcode,46.6523,16.1021
SI,geonames2d,96,postalcode,46.6625,16.1664
SJ,geonames2d,91,postalcode,77.4792,16.904
SJ,geonames2d,80,postalcode,70.9498,-8.638
SK,geonames2d,97,postalcode,48.8348,19.2682
SK,geonames2d,96,postalcode,48.4712,19.0147
SK,geonames2d,98,postalcode,48.4124,19.9129
SK,geonames2d,04,postalcode,48.6748,20.9065
SK,geonames2d,05,postalcode,49.0164,20.5146
SK,geonames2d,99,postalcode,48.1929,19.3282
SK,geonames2d,82,postalcode,48.1456,17.1272
SK,geonames2d,83,postalcode,48.152,17.1134
SK,geonames2d,84,postalcode,48.1619,17.0861
SK,geonames2d,85,postalcode,48.1237,17.1181
SK,geonames2d,90,postalcode,48.4924,17.2726
SK,geonames2d,92,postalcode,48.2933,17.7484
SK,geonames2d,81,postalcode,48.1482,17.1067
SK,geonames2d,07,postalcode,48.6318,21.9253
SK,geonames2d,93,postalcode,48.0872,18.1704
SK,geonames2d,94,postalcode,47.9415,18.2227
SK,geonames2d,95,postalcode,48.4308,18.1521
SK,geonames2d,08,postalcode,49.1286,21.2339
SK,geonames2d,06,postalcode,49.1384,21.5199
SK,geonames2d,09,postalcode,49.1309,21.6511
SK,geonames2d,91,postalcode,48.6813,17.7574
SK,geonames2d,01,postalcode,49.1783,18.5056
SK,geonames2d,02,postalcode,49.3226,18.9241
SK,geonames2d,03,postalcode,49.034,19.2473
SM,geonames2d,47,postalcode,43.941,12.4613
TH,geonames2d,10,postalcode,13.7742,100.5187
TH,geonames2d,11,postalcode,13.89,100.4333
TH,geonames2d,12,postalcode,14.0433,100.64
TH,geonames2d,13,postalcode,14.3731,100.5654
TH,geonames2d,14,postalcode,14.594,100.425
TH,geonames2d,15,postalcode,15.0612,100.7799
TH,geonames2d,16,postalcode,14.8708,100.375
TH,geonames2d,17,postalcode,15.1493,100.0742
TH,geonames2d,18,postalcode,14.5503,100.9008
TH,geonames2d,20,postalcode,13.1687,101.1336
TH,geonames2d,21,postalcode,12.8057,101.374
TH,geonames2d,22,postalcode,12.6658,102.0933
TH,geonames2d,23,postalcode,12.2065,102.557
TH,geonames2d,24,postalcode,13.6886,101.2318
